201.4002;202.7332;0.0000;4.1665;0.0000
200.9669;202.7332;0.0000;20.7001;9.0000
200.9669;202.7332;0.0000;38.7341;18.0000
200.9669;202.7332;0.0000;56.3349;27.0000
200.9669;202.7332;0.0000;76.5355;36.0000
200.9669;202.7332;0.0000;94.7691;45.0000
200.9669;202.7332;0.0000;112.4030;54.0000
200.9669;202.7332;0.0000;120.8363;63.0000
200.9669;202.7332;0.0000;128.1693;72.0000
200.9669;202.7332;0.0000;131.2025;81.0000
200.9669;202.7332;0.0000;131.6357;90.0000
200.9669;202.7332;0.0000;131.2025;99.0000
200.9669;202.7332;0.0000;128.1693;108.0000
200.9669;202.7332;0.0000;124.0028;117.0000
200.9669;202.7332;0.0000;121.4030;126.0000
200.9669;202.7332;0.0000;122.1031;135.0000
200.4002;202.7332;0.0000;122.1031;144.0000
200.4002;202.7332;0.0000;122.3699;153.0000
200.4002;202.7332;0.0000;127.2034;162.0000
200.4002;202.7332;0.0000;129.9035;171.0000
200.4002;202.7332;0.0000;132.6036;180.0000
200.4002;202.7332;0.0000;139.9035;189.0000
200.4002;202.7332;0.0000;139.4030;198.0000
200.4002;202.7332;0.0000;144.1362;207.0000
200.4002;202.7332;0.0000;148.0690;216.0000
200.4002;202.2999;0.0000;150.2356;225.0000
200.8335;202.2999;0.0000;150.8023;234.0000
200.8335;202.2999;0.0000;150.2356;243.5667
201.4002;202.2999;0.0000;151.8022;252.5667
201.8335;201.8666;0.0000;151.9025;261.5667
201.8335;201.8666;0.0000;148.9025;270.5667
201.8335;201.4333;0.0000;147.2696;279.5667
202.2668;201.4333;0.0000;145.5364;288.5667
202.7001;201.0000;0.0000;144.2365;297.5667
202.7001;201.0000;0.0000;143.5033;306.5667
203.1334;200.5667;0.0000;143.3699;315.5667
203.1334;200.0000;0.0000;143.3699;324.5667
203.5667;199.5667;0.0000;145.0700;333.5667
203.5667;199.5667;0.0000;146.4030;342.5667
203.5667;199.5667;0.0000;149.8694;351.5667
203.5667;199.1334;0.0000;154.7691;360.5667
204.1334;199.1334;0.0000;156.6689;369.5667
204.5667;198.1334;6.8004;158.1022;378.5667
204.5667;198.1334;0.0000;162.4021;387.5667
204.5667;198.1334;0.0000;162.0350;396.5667
204.5667;197.7001;0.0000;163.7351;405.5667
205.1334;197.7001;0.0000;165.4352;414.5667
205.1334;197.1334;0.0000;165.4683;423.5667
205.1334;197.1334;0.0000;167.1684;432.5667
205.1334;197.1334;0.0000;166.3349;441.5667
205.1334;197.1334;0.0000;167.7351;450.5667
205.7001;197.1334;0.0000;167.7351;459.5667
205.7001;196.7001;0.0000;168.7351;468.5667
205.2668;196.7001;0.0000;168.8685;477.5667
205.2668;196.1334;0.0000;170.0019;486.5667
205.2668;196.1334;0.0000;168.8685;495.5667
205.2668;196.1334;0.0000;170.0019;504.5667
204.8335;196.1334;0.0000;171.1353;513.5667
204.8335;196.1334;0.0000;168.8685;522.5667
204.8335;195.7001;0.0000;169.8685;531.5667
204.8335;195.7001;0.0000;170.4352;540.5667
204.4002;195.1334;0.0000;171.5686;549.5667
204.4002;195.1334;0.0000;174.1353;558.5667
204.4002;195.1334;0.0000;171.4683;567.5667
204.4002;195.1334;0.0000;172.6017;576.5667
203.8335;194.5667;0.0000;178.4683;585.5667
203.4002;194.5667;0.0000;176.9347;594.5667
203.4002;194.5667;0.0000;180.5014;603.5667
202.9669;194.1334;0.0000;186.5014;612.5667
202.9669;193.5667;0.0000;191.9016;621.5667
202.9669;193.5667;0.0000;199.3018;630.5667
202.4002;193.5667;0.0000;204.5686;639.5667
201.9669;193.5667;0.0000;210.2356;648.5667
201.9669;193.0000;0.0000;212.8023;657.5667
201.9669;193.0000;0.0000;211.1022;666.5667
201.5336;193.0000;0.0000;211.8022;676.0000
200.9669;192.0000;0.0000;212.8023;685.0000
200.9669;192.0000;0.0000;212.2355;694.0000
200.9669;191.4333;0.0000;212.3690;703.0000
200.9669;191.4333;0.0000;212.8023;712.0000
200.5336;190.8666;0.0000;213.1022;721.0000
200.5336;190.8666;0.0000;213.9357;730.0000
200.5336;190.8666;0.0000;214.6689;739.0001
200.5336;190.2999;0.0000;215.2356;748.0000
199.5336;190.2999;0.0000;219.7691;757.0000
199.5336;190.2999;0.0000;221.4692;766.0000
199.5336;189.8666;0.0000;225.5695;775.0000
199.5336;189.2999;0.0000;232.1031;784.0000
198.9669;189.2999;0.0000;236.5364;793.0000
