200.8194;202.1806;0.0000;90.3155;0.0000
200.8194;202.1806;0.0000;221.3102;7.0000
200.8194;202.1806;0.0000;228.3938;14.0000
200.8194;202.1806;0.0000;250.2267;21.0000
200.8194;202.1806;0.0000;300.7254;28.0000
200.8194;202.1806;0.0000;344.4047;35.0000
200.8194;202.1806;0.0000;369.9734;42.0000
200.8194;202.1806;0.0000;390.9869;49.0000
200.8194;202.1806;0.0000;412.0139;56.0000
201.6388;202.1806;0.0000;432.5826;63.0000
201.6388;202.1806;0.0000;450.7767;70.1806
201.6388;202.1806;0.0000;466.7067;77.1806
202.4582;202.1806;0.0000;483.0813;84.1806
202.4582;202.1806;0.0000;493.6366;91.1806
203.2776;201.3612;0.0000;505.7471;98.1806
203.2776;201.3612;0.0000;516.4830;105.1806
204.0970;201.3612;0.0000;524.3995;112.1806
204.0970;200.5418;0.0000;535.0518;119.1806
204.0970;200.5418;0.0000;541.0518;126.1806
204.9165;200.5418;0.0000;547.8846;133.1806
204.9165;200.5418;0.0000;556.4399;141.0000
205.7359;199.7224;0.0000;560.0787;148.0000
205.7359;199.7224;0.0000;566.7310;155.0000
206.5553;198.9030;0.0000;571.3698;162.0000
206.5553;198.9030;0.0000;573.3699;169.0000
206.5553;198.9030;0.0000;576.7445;176.0000
207.3747;198.0836;0.0000;579.2863;183.0000
207.3747;197.2641;0.0000;580.1057;190.0000
207.3747;197.2641;0.0000;583.8416;197.0000
207.3747;196.4447;0.0000;584.2028;204.0000
207.3747;196.4447;0.0000;586.2997;211.0000
207.3747;195.6253;0.0000;591.0356;218.0000
207.3747;195.6253;0.0000;592.1192;225.0000
207.3747;195.6253;0.0000;595.1327;232.0000
207.3747;194.8059;0.0000;598.9521;239.0000
207.3747;194.8059;0.0000;597.3132;246.0000
207.3747;194.8059;0.0000;600.8685;253.0000
207.3747;193.9865;0.0000;603.0491;260.1806
207.3747;193.9865;0.0000;601.2297;267.1806
207.3747;193.1671;0.0000;602.5073;274.1806
207.3747;193.1671;0.0000;603.8685;281.1806
207.3747;193.1671;0.0000;605.7850;288.1806
207.3747;192.3477;0.0000;610.0626;295.1806
207.3747;192.3477;0.0000;610.1462;302.1806
206.5553;192.3477;0.0000;612.5208;309.1806
206.5553;191.5283;0.0000;615.1596;316.1806
206.5553;191.5283;0.0000;614.7014;324.0000
206.5553;191.5283;0.0000;618.2567;331.0000
206.5553;191.5283;0.0000;618.6179;338.0000
206.5553;190.7089;0.0000;618.3402;345.0000
206.5553;190.7089;0.0000;621.0761;352.0000
205.7359;190.7089;0.0000;621.7985;359.0000
205.7359;189.8895;0.0000;622.0761;366.0000
205.7359;189.8895;0.0000;623.5343;373.0000
205.7359;189.8895;0.0000;624.2567;380.0000
204.9165;189.8895;0.0000;625.9926;387.0000
204.9165;189.0701;0.0000;628.4507;394.0000
204.9165;189.0701;0.0000;626.7149;401.0000
204.0970;189.0701;0.0000;631.3672;408.0000
204.0970;189.0701;0.0000;629.1732;415.0000
204.0970;189.0701;0.0000;631.6313;422.0000
204.0970;188.2507;0.0000;631.7284;429.0000
203.2776;188.2507;0.0000;632.4507;436.0000
