204.8609;194.8639;0.0000;2.8276;0.0000
204.6954;194.2459;0.0000;19.6494;9.0000
204.6954;194.2459;0.0000;40.7525;18.0000
204.6954;194.2459;0.0000;57.3640;27.0000
204.6954;194.2459;0.0000;76.8226;36.0000
204.6954;194.2459;0.0000;94.2938;45.0000
204.0774;194.2459;0.0000;110.9179;54.0000
204.0774;194.2459;0.0000;120.3195;63.0000
204.0774;194.2459;0.0000;130.5367;72.0000
204.0774;194.2459;0.0000;135.4034;81.0000
204.0774;194.2459;0.0000;138.0410;90.0000
204.0774;194.2459;0.0000;140.3475;99.0000
204.0774;194.2459;0.0000;142.2789;108.0000
204.0774;193.6279;0.0000;141.3054;117.0000
204.0774;193.6279;0.0000;140.9303;126.0000
204.0774;193.6279;0.0000;142.4338;135.0000
203.8609;193.6279;0.0000;143.0518;144.0000
203.8609;193.0099;0.0000;144.3897;153.0000
203.8609;193.0099;0.0000;148.7081;162.0000
203.8609;192.3919;0.0000;152.2115;171.0000
203.8609;192.3919;0.0000;160.0411;180.0000
203.8609;191.7739;0.0000;170.8637;189.0000
203.8609;191.7739;0.0000;177.4707;198.0000
203.2429;191.7739;0.0000;187.9308;207.0000
203.2429;191.1559;0.0000;198.0853;216.0000
203.2429;190.9904;0.0000;209.4191;225.0000
203.4084;190.9904;0.0000;215.1977;234.0000
203.4084;190.9904;0.0000;216.8352;243.2165
203.6249;190.3723;0.0000;221.1417;252.2165
203.1724;190.2068;0.0000;224.2701;261.2165
203.1724;190.2068;0.0000;224.9782;270.2165
203.1724;190.0413;0.0000;226.8265;279.2165
203.3380;189.4233;0.0000;227.4004;288.2165
203.5034;189.2578;0.0000;229.3759;297.2165
203.5034;189.2578;0.0000;230.3319;306.2165
203.6690;189.0923;0.0000;231.5169;315.2165
203.0510;188.2578;0.0000;232.7530;324.2165
203.2165;188.0923;0.0000;235.2564;333.2165
203.2165;188.0923;0.0000;239.4737;342.2165
203.2165;187.4742;0.0000;242.0338;351.2165
203.2165;187.3087;0.0000;246.9955;360.2165
203.4330;187.3087;0.0000;252.0473;369.2165
203.5985;186.3087;2.5977;256.3029;378.2165
202.9805;186.3087;0.0000;260.4174;387.2165
202.9805;186.3087;0.0000;262.7492;396.2165
202.9805;186.1432;0.0000;265.2527;405.2165
203.1969;186.1432;0.0000;265.9021;414.2165
202.5789;185.9268;0.0000;267.1508;423.2165
202.5789;185.9268;0.0000;266.5642;432.2165
202.5789;185.9268;0.0000;266.2458;441.2165
201.9609;185.9268;0.0000;268.0167;450.2165
202.1774;185.9268;0.0000;266.7806;459.2165
202.1774;185.7612;0.0000;267.1627;468.2165
201.3939;185.7612;0.0000;267.2136;477.2165
201.3939;185.5448;0.0000;268.8826;486.2165
200.7758;185.5448;0.0000;268.4496;495.2165
200.7758;185.5448;0.0000;268.8826;504.2165
200.6103;185.5448;0.0000;269.9335;513.2165
199.9923;185.5448;0.0000;269.0676;522.2165
199.9923;185.3792;0.0000;270.6856;531.2165
199.9923;185.3792;0.0000;271.5201;540.2165
199.2088;185.1628;0.0000;272.5711;549.2165
199.2088;185.1628;0.0000;275.4056;558.2165
199.2088;185.1628;0.0000;275.6228;567.2165
199.2088;185.1628;0.0000;276.6738;576.2165
198.3743;184.9463;0.0000;278.9148;585.2165
198.2088;184.9463;0.0000;278.3289;594.2165
198.2088;184.9463;0.0000;280.9274;603.2165
197.4253;184.7808;0.0000;283.8373;612.2165
197.4253;184.5643;0.0000;285.9001;621.2165
197.4253;184.5643;0.0000;290.5810;630.2165
196.5908;184.5643;0.0000;293.8289;639.2165
196.4253;183.9463;0.0000;297.2296;648.2165
196.4253;183.7298;0.0000;300.0641;657.2164
195.8073;183.7298;0.0000;300.6507;666.2164
195.6417;183.1118;0.0000;301.5361;675.3820
194.8072;182.7298;0.0000;302.5361;684.3820
194.8072;182.7298;0.0000;302.3196;693.3820
194.1892;181.8953;0.0000;303.6067;702.3820
194.1892;181.8953;0.0000;303.7722;711.3820
193.4057;181.6789;0.0000;303.8867;720.3820
193.4057;181.0609;0.0000;304.8231;729.3820
192.7877;181.0609;0.0000;306.3392;738.3820
192.1697;180.8444;0.0000;305.3197;747.3820
191.7877;180.2264;0.0000;308.2874;756.3820
191.1697;180.2264;0.0000;308.9369;765.3820
190.5517;180.0609;0.0000;310.5031;775.0000
189.9337;179.8444;0.0000;312.9989;784.0000
189.0992;179.8444;0.0000;313.4563;793.0000
188.9337;179.8444;0.0000;315.5583;802.0001
188.3156;179.8444;0.0000;317.4172;811.0001
187.6976;179.8444;0.0000;317.4808;820.0001
187.0796;179.6279;0.0000;318.0793;829.0000
187.0796;179.0099;0.0000;318.5758;838.0000
186.4616;179.0099;0.0000;318.3084;847.0000
186.0796;179.0099;0.0000;319.0214;856.0000
185.4616;178.6279;0.0000;319.0214;865.0000
185.4616;178.6279;0.0000;319.0214;874.0001
184.8436;178.6279;0.0000;319.6708;883.0000
184.8436;178.6279;0.0000;318.9314;892.0000
184.0601;178.4114;0.0000;318.9628;901.0000
184.0601;178.4114;0.0000;320.0451;910.0000
183.2256;178.4114;0.0000;319.4585;919.0000
182.6076;178.2459;0.0000;319.4899;928.0000
182.6076;178.8639;0.0000;319.6555;937.0000
181.9896;178.6475;0.0000;319.4899;946.0000
181.1551;178.6475;0.0000;319.7378;955.0000
181.1551;179.2655;0.0000;319.5850;964.0001
180.5371;179.0999;0.0000;319.5214;973.0000
180.5371;179.0999;0.0000;321.1003;982.0000
180.3716;179.5015;0.0000;321.9788;991.0000
179.5371;179.5015;0.0000;324.2267;1000.0000
179.5371;179.3360;0.0000;326.4991;1009.0000
179.5371;179.3360;0.0000;327.3071;1018.0000
178.9191;179.9540;0.0000;328.2680;1027.0000
178.9191;179.9540;0.0000;328.9810;1036.0000
178.9191;179.9540;0.0000;327.4580;1045.0000
178.5371;179.9540;0.0000;327.7059;1054.0000
178.5371;180.5720;0.0000;327.9350;1063.0000
178.5371;181.1900;0.0000;328.2660;1072.0000
178.3206;181.1900;0.0000;328.2465;1081.0000
178.3206;181.6425;0.0000;328.2591;1090.0000
177.7026;182.2605;0.0000;329.0741;1099.0000
177.5371;182.8785;0.0000;330.0545;1108.0000
177.3206;183.4966;0.0000;329.9526;1117.0000
177.3206;184.1146;0.0000;330.1495;1126.0000
176.7026;184.7326;0.0000;330.4806;1135.0000
176.4861;185.3506;0.0000;329.8116;1144.0000
176.3206;185.9686;0.0000;328.8870;1153.0000
175.7026;186.5866;0.0000;326.1280;1162.0000
175.4861;187.2046;0.0000;323.2230;1171.0000
175.4861;187.6571;0.0000;321.9674;1180.0000
175.4861;188.2751;0.0000;319.6490;1189.0000
175.2696;188.2751;0.0000;318.8969;1198.0000
175.2696;188.4916;0.0000;319.0625;1207.0000
174.8876;189.2751;0.0000;317.7950;1216.0000
174.8876;189.2751;0.0000;318.1134;1225.0000
174.6712;190.1096;0.0000;318.2789;1234.0000
174.6712;190.1096;0.0000;317.9479;1243.0000
174.2892;190.7276;0.0000;318.7824;1252.0000
174.2892;191.7276;0.0000;318.5659;1261.0000
174.1237;192.3456;0.0000;318.1839;1270.0000
173.5057;192.9637;0.0000;318.4004;1279.0000
173.5057;194.3652;0.0000;318.3494;1288.0000
172.5057;194.9832;7.4161;318.4004;1297.0000
172.5057;195.6012;7.4161;319.8529;1306.0000
171.7221;196.3847;7.4161;314.0743;1315.0000
171.5057;197.0027;7.4161;311.7237;1324.0000
171.3401;197.0027;0.0000;309.1302;1333.0000
171.3401;197.7863;0.0000;306.1107;1342.0000
171.1237;197.7863;0.0000;304.0716;1351.0000
170.9582;198.4043;0.0000;302.3321;1360.0000
170.9582;198.4043;0.0000;299.9815;1369.0000
170.7417;198.3533;0.0000;300.1470;1378.0000
170.5762;198.3533;0.0000;299.4271;1387.0000
170.5762;198.9713;0.0000;298.0961;1396.0000
170.5762;198.9713;0.0000;298.2616;1405.0000
170.1942;198.9713;0.0000;296.0578;1414.0000
170.1942;199.5894;0.0000;296.7463;1423.0000
170.1942;200.3729;0.0000;297.0774;1432.0000
169.9777;200.9909;0.0000;296.0969;1441.0000
169.8122;201.6089;0.0000;295.9314;1450.0000
169.1942;202.2269;0.0000;295.9950;1459.0000
168.9777;203.0104;0.0000;294.4279;1468.0000
168.9777;203.6284;0.0000;294.6444;1477.0000
168.9777;204.2465;0.0000;292.6884;1486.0000
168.7612;205.4825;0.0000;289.6375;1495.0000
168.5957;206.1005;0.0000;286.4141;1504.0000
168.3792;206.7185;0.0000;280.9233;1513.0000
168.3792;207.5530;0.0000;278.4708;1522.0000
168.3792;207.5530;0.0000;278.2034;1531.2164
167.9973;208.3365;0.0000;277.3689;1540.2166
167.9973;208.9545;0.0000;275.9164;1549.2164
167.7808;209.1710;0.0000;276.0309;1558.2166
167.6153;209.7890;0.0000;274.9604;1567.2164
167.3988;209.7890;0.0000;275.7244;1576.2166
167.3988;210.0055;0.0000;275.7175;1585.2164
167.0168;210.7890;0.0000;275.0045;1594.2166
167.0168;210.7890;0.0000;275.2846;1603.2166
167.0168;211.6235;0.0000;273.7693;1612.2166
166.6348;211.6235;0.0000;271.8838;1621.2166
166.6348;212.2415;0.0000;272.0375;1630.2166
166.4693;213.2415;0.0000;270.9042;1639.2166
166.2528;213.8595;0.0000;270.9238;1648.2166
166.2528;214.6940;0.0000;269.8728;1657.2166
166.2528;215.3120;0.0000;269.7904;1666.2164
166.0873;216.0956;0.0000;268.9560;1675.2164
166.0873;216.9300;0.0000;269.4720;1684.2166
165.7053;217.5480;0.0000;267.9246;1693.2166
165.7053;217.7645;0.0000;268.3575;1702.2164
165.7053;218.5480;0.0000;267.8736;1711.2164
166.1578;218.5480;0.0000;265.8540;1720.2166
166.1578;218.9300;0.0000;268.3575;1729.2166
166.7758;219.5480;7.4161;266.4720;1738.2164
166.3938;219.9300;0.0000;268.3575;1747.2166
167.0119;220.1465;0.0000;267.8736;1756.2166
167.0119;220.1465;0.0000;267.7081;1765.2166
166.8463;220.9300;0.0000;267.7081;1774.2164
166.8463;221.1465;7.4161;267.9246;1783.2164
167.4644;221.7645;0.0000;268.9441;1792.2166
167.2988;222.1465;10.0138;272.0341;1801.2166
167.0824;222.9810;0.0000;275.2583;1810.2164
167.0824;223.5990;2.5977;279.4503;1819.2164
167.0824;224.5990;0.0000;281.5208;1828.2166
166.8659;225.2170;0.0000;281.3043;1837.2166
166.8659;225.4335;0.0000;282.8273;1846.2164
166.8659;226.4335;7.4161;281.3043;1855.2164
166.8659;227.0515;0.0000;283.9614;1864.2166
166.8659;227.6695;0.0000;282.8273;1873.2166
167.2674;228.0515;0.0000;283.1584;1882.2164
167.1019;228.6695;7.4161;283.8978;1891.2164
167.1019;228.8860;2.5977;280.9733;1900.2166
167.1019;229.6695;7.4161;283.7450;1909.2166
167.7199;229.6695;2.5977;283.8978;1918.2164
167.7199;229.8860;1.9862;284.0634;1927.2166
167.5034;230.0515;0.0000;282.7645;1936.2164
167.5034;230.2680;3.9724;282.6312;1945.2166
167.5034;230.8860;1.9862;281.3784;1954.2163
167.5034;231.2680;7.4161;282.7298;1963.3820
167.5034;231.2680;4.6345;284.4133;1972.3821
167.5034;232.2680;0.0000;285.0007;1981.3821
167.5034;232.2680;0.0000;286.6892;1990.3820
167.5034;233.1024;0.0000;290.2122;1999.3820
167.5034;233.8860;0.0000;290.1494;2008.3821
167.5034;233.8860;0.0000;291.2709;2017.3821
167.5034;234.7205;7.4161;292.3345;2026.3820
167.5034;234.8860;0.0000;291.8506;2035.3820
167.5034;234.8860;7.4161;293.3414;2044.3821
167.5034;235.8860;0.0000;292.6410;2054.0000
167.5034;235.8860;0.0000;293.9720;2063.0000
167.5034;236.2680;0.0000;294.5579;2072.0000
167.2870;236.2680;0.0000;293.6410;2081.0000
167.2870;236.4844;0.0000;292.4246;2090.0000
167.2870;236.6500;0.0000;293.1376;2099.0000
167.2870;236.8664;0.0000;292.1571;2108.0000
167.2870;237.7009;0.0000;292.4246;2117.0000
167.2870;237.8664;0.0000;292.6537;2126.0000
167.9050;238.0829;0.0000;292.9720;2135.0000
167.6885;238.8664;0.0000;291.7751;2144.0000
167.6885;239.0829;0.0000;292.8897;2153.0000
167.6885;239.7009;0.0000;294.1962;2162.0000
167.6885;240.5354;0.0000;295.4832;2171.0000
167.6885;241.3189;0.0000;294.8142;2180.0000
167.6885;241.5354;0.0000;296.8847;2189.0000
