258.6169;201.8584;18.8779;29.6404;3995396.2500
258.6770;201.7382;0.0000;73.3332;3995405.2500
258.7371;201.6781;9.4390;104.2628;3995414.2500
258.7371;201.6781;0.0000;120.7487;3995423.2500
258.9506;201.6179;9.4390;130.7406;3995432.0000
259.0107;201.6179;9.4390;139.9258;3995441.2500
258.2842;201.5578;0.0000;151.5965;3995450.0000
258.4046;201.4045;0.0000;161.4252;3995459.2500
258.5248;201.3443;0.0000;180.8936;3995468.5000
258.6451;201.3443;0.0000;187.3642;3995477.2500
257.0214;202.6072;0.0000;195.1790;3995530.5000
257.0214;202.5471;9.4390;213.2681;3995539.7500
256.9612;202.5471;0.0000;232.9883;3995548.5000
256.9612;202.5471;0.0000;249.2747;3995557.7500
256.9612;202.5471;0.0000;249.8694;3995566.5000
256.9010;202.5471;0.0000;261.1049;3995575.7500
256.9010;203.2736;0.0000;285.7711;3995584.5000
257.6275;203.2736;0.0000;301.2390;3995593.7500
257.6275;203.2736;10.1606;312.6729;3995602.5000
257.5674;203.2736;0.0000;325.0795;3995612.5000
257.5674;203.2736;9.4390;339.1785;3995621.2500
257.5674;203.2736;0.7217;354.5574;3995630.5000
257.5072;203.2134;0.0000;372.7697;3995639.2500
258.2938;204.0000;9.4390;389.7344;3995648.5000
258.2938;204.0000;0.0000;403.8467;3995657.2500
258.2938;203.9399;0.0000;419.0979;3995666.5000
259.0804;203.9399;0.0000;433.4895;3995675.2500
259.8670;203.0000;0.0000;445.7881;3995684.5000
259.8670;203.0000;0.0000;459.8328;3995693.5000
260.8068;202.2134;0.7217;472.5581;3995702.5000
261.5934;201.4268;0.0000;480.3847;3995711.5000
261.5934;201.4268;0.0000;499.3968;3995720.5000
262.3800;200.6403;0.0000;508.1978;3995729.5000
263.1665;199.8537;0.0000;514.8981;3995738.5000
263.1665;199.0671;0.0000;521.6458;3995747.5000
263.8930;198.2805;0.0000;527.2333;3995756.5000
264.6796;197.4940;0.7217;534.3477;3995765.5000
264.5263;197.4940;0.0000;540.2699;3995774.5000
265.3130;196.7074;0.0000;546.8186;3995783.5000
265.3130;196.0740;0.0000;556.1064;3995792.5000
265.1597;195.2875;0.7217;563.7550;3995801.5000
265.1597;194.5009;0.0000;571.7034;3995810.5000
265.1597;193.0810;0.0000;576.4911;3995819.5000
265.0064;192.2945;0.0000;580.1126;3995828.2500
265.0064;191.4478;0.0000;585.1339;3995837.5000
265.0064;190.8144;0.0000;591.1339;3995846.2500
265.0064;190.0278;0.0000;594.4218;3995855.5000
265.0064;189.2412;0.0000;598.3627;3995864.2500
264.0665;188.4547;0.0000;600.3308;3995873.5000
264.0665;187.8214;0.0000;602.2258;3995882.2500
263.2799;186.2482;0.0000;604.1610;3995891.5000
263.2799;185.6150;1.8394;605.2882;3995900.2500
262.4933;184.8284;2.5610;608.0286;3995909.5000
261.7068;184.0417;0.0000;608.6230;3995918.2500
261.7068;183.4084;1.8394;608.7045;3995927.5000
260.9202;183.4084;0.0000;610.4591;3995936.2500
260.1336;182.6219;0.0000;613.1866;3995945.5000
259.3470;181.9886;1.8394;612.7752;3995954.5000
258.5605;181.9886;0.0000;614.5640;3995963.5000
257.7739;181.9886;0.0000;615.8056;3995972.5000
256.9872;181.9285;0.0000;615.4341;3995981.5000
255.3539;182.0817;0.0000;618.3538;3995990.5000
254.5674;182.0817;0.0000;616.9302;3995999.5000
