0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
-0.2956501,-0.72656566,0.9969069,-0.64501816,0.71519434,-1.5752053,0.37373534,-0.604597,0.9809847,0.47208083,1.2532042,-0.017139085,1.5332147,-1.2293015,-3.046506,0.49387342,0.685935,0.8924242,0.3760466,-0.4889226,0.96547866,-0.36364383,-0.7564831,-1.2269099,-1.6611295,-0.027549371,0.15589137,0.015980834,-0.90132344,0.32086158,0.69493747,-0.40493202,1.1817522,-1.15501,-0.4282531,-1.8292409,-0.24859017,0.8137314,-0.4545608,0.77912724,-0.1989348,-0.18874547,-0.20622243,-0.5576768,-2.1055984,-1.6491473,1.0412905,-0.2952211,-0.18411455,0.4378109,-0.8893964,-0.5793232,-0.2838,0.31036538,0.12473452,-0.4091155,-1.0346895,-1.1323909,-1.1553583,-0.24353266,-1.1427984,-0.11227107,1.9879955,0.88528305,-1.4138069,-0.14077201,2.0597262,0.43677264,-1.0773951,0.33354926,-1.6113906,-0.2584101,0.8976598,-1.381038,-0.092486784,0.34356388,1.4432336,-1.0715364,0.046594277,0.29824936,-0.59777594,0.52982783,0.58352786,-1.7298392,0.7058954,0.035674114,0.19321254,-1.0763339,0.91524947,-0.7646115,1.7421998,-1.2798386,0.040560164,0.3028306,-0.45247233,2.504766,-0.63642555,0.6071453,-0.38671556,-0.7816527,0.4562709,1.2605201,-1.0258853,-0.70774364,1.7518463,-0.47478145,0.93797606,1.8371242,-0.0013179875,0.51564705,-1.1772299,1.0645443,-1.1855412,-1.5721714,-0.09353312,-0.16608429,-0.7540655,0.59474957,0.49657267,-0.02402669,0.35437414,1.6927332,0.2537155,1.0726781,0.61714876,1.1062729,-0.9446386,-0.32265937,-0.87677014,-0.58598816,0.585179,0.8027802,0.739487,-2.2490528,-0.923705,-0.87936187,0.14544556,-0.6176085,-0.06394454,2.0375354,0.91838795,-1.118791,0.34286964,-0.93173575,-0.37192234,-0.33862394,0.91167384,1.8464007,0.53220356,1.0454718,0.5412453,1.6318084,-1.4480357,1.5768168,-0.8549704,-0.006273449,-1.179495,0.29067522,1.7255118,0.8168544,-0.60085726,-1.2739102,1.3114698,2.0860164,-0.054648932,-0.2768401,-0.8149375,-1.6016197,-0.5417466,1.3135476,-0.70569617,1.6291519,-0.41201264,-1.7950556,-0.570518,-1.3257153,1.1109737,-0.3293255,0.97604847,0.5449725,0.58271825,0.069866166,0.6828993,0.4261453,1.133814,-0.69284976,-0.10207336,-1.4389675,0.6026025,0.37551042,2.1303153,0.65244853
-0.29559386,-0.72678125,0.99694836,-0.6448277,0.71435237,-1.5752926,0.37335154,-0.6039312,0.98040986,0.47160298,1.2525048,-0.017965056,1.5331116,-1.2284008,-3.0463772,0.4939262,0.6855516,0.89370817,0.37536156,-0.4881624,0.9662575,-0.36302823,-0.75634605,-1.2268167,-1.6609001,-0.028354172,0.15578268,0.015894996,-0.9002029,0.31980747,0.69541,-0.40493694,1.1825478,-1.1552455,-0.4284108,-1.8296884,-0.24876784,0.81400263,-0.45481858,0.77875304,-0.19926415,-0.18859385,-0.20592153,-0.55811036,-2.1055121,-1.6497232,1.0414417,-0.29442403,-0.18390611,0.43828362,-0.8889938,-0.5798211,-0.28359383,0.30962133,0.12446502,-0.40960544,-1.0342834,-1.1339446,-1.1546607,-0.24300131,-1.1429021,-0.11219177,1.9873283,0.8855005,-1.414109,-0.1400598,2.059959,0.4369313,-1.0766891,0.33374864,-1.6121304,-0.25813913,0.89783466,-1.3804288,-0.093423404,0.34362197,1.4425159,-1.070887,0.04685648,0.29812792,-0.59750617,0.52976435,0.5835853,-1.7291108,0.7050916,0.034819264,0.19188835,-1.0763454,0.9151377,-0.7649318,1.7425234,-1.2798834,0.041740198,0.30194587,-0.4533185,2.5048351,-0.6367865,0.60609967,-0.3867976,-0.78178346,0.45581573,1.2600193,-1.0252218,-0.7079992,1.7512293,-0.4747607,0.93728995,1.8379319,-0.0008103099,0.51482975,-1.1769875,1.0640874,-1.1853155,-1.571298,-0.09333223,-0.16627435,-0.7545357,0.59515774,0.4969944,-0.023751978,0.35406488,1.6929474,0.25278974,1.0731721,0.6178216,1.1069391,-0.9454502,-0.32198787,-0.8768467,-0.5856774,0.5863386,0.8035089,0.7395266,-2.2494419,-0.9241409,-0.87899005,0.14488,-0.6170651,-0.06444908,2.0375876,0.91924226,-1.1181597,0.34321508,-0.93148243,-0.37213996,-0.3378986,0.9117781,1.8459132,0.53092563,1.0460534,0.54077464,1.6321107,-1.4478619,1.5770789,-0.85498756,-0.0061148703,-1.1798756,0.29200396,1.726088,0.81835383,-0.6011441,-1.274171,1.3114903,2.0858,-0.054576643,-0.27794525,-0.815222,-1.60159,-0.5407598,1.3129609,-0.70635194,1.6291418,-0.4119945,-1.7959528,-0.57173455,-1.3255305,1.1105492,-0.32896072,0.97692883,0.5450395,0.5829137,0.06999466,0.68282586,0.425885,1.1332362,-0.692643,-0.102331884,-1.4392394,0.6036398,0.3762985,2.1301377,0.6523734
-0.2955949,-0.7267816,0.99694794,-0.64482796,0.71435267,-1.5752928,0.37335148,-0.60393167,0.98041034,0.4716026,1.2525053,-0.017964544,1.5331123,-1.2284013,-3.0463777,0.49392623,0.6855522,0.89370805,0.37536138,-0.48816258,0.9662576,-0.3630282,-0.75634575,-1.2268167,-1.6609006,-0.02835428,0.15578209,0.015895618,-0.9002029,0.31980765,0.69540995,-0.4049371,1.1825479,-1.155246,-0.42841068,-1.8296888,-0.2487673,0.81400317,-0.4548186,0.7787529,-0.19926427,-0.18859428,-0.20592135,-0.55811065,-2.105512,-1.649723,1.0414417,-0.29442412,-0.183907,0.438284,-0.88899404,-0.5798211,-0.2835945,0.30962133,0.1244645,-0.4096055,-1.0342839,-1.1339443,-1.1546606,-0.24300116,-1.1429026,-0.1121915,1.9873289,0.8855006,-1.414109,-0.14005911,2.0599594,0.43693143,-1.0766889,0.3337488,-1.6121303,-0.25813934,0.89783525,-1.3804286,-0.09342293,0.3436218,1.4425164,-1.070888,0.04685595,0.29812783,-0.5975066,0.5297648,0.5835848,-1.7291114,0.70509136,0.034819886,0.1918885,-1.0763456,0.9151373,-0.7649326,1.7425238,-1.2798834,0.041739658,0.30194628,-0.4533181,2.5048358,-0.63678634,0.60610014,-0.38679805,-0.78178364,0.45581555,1.26002,-1.0252222,-0.7079993,1.7512295,-0.47476098,0.9372908,1.8379323,-0.00081089884,0.5148301,-1.1769885,1.0640877,-1.185316,-1.5712981,-0.09333221,-0.16627382,-0.7545363,0.5951582,0.49699426,-0.023752488,0.35406572,1.6929476,0.25278977,1.0731721,0.61782116,1.1069388,-0.9454504,-0.321988,-0.8768466,-0.5856774,0.58633786,0.803509,0.7395266,-2.249443,-0.92414033,-0.8789897,0.14487961,-0.6170653,-0.06444874,2.0375884,0.91924226,-1.1181599,0.3432154,-0.93148226,-0.3721403,-0.33789876,0.91177803,1.8459139,0.5309266,1.0460534,0.540775,1.6321111,-1.4478613,1.5770788,-0.8549882,-0.0061154845,-1.1798756,0.29200378,1.7260884,0.8183534,-0.6011442,-1.2741716,1.3114907,2.0857997,-0.05457699,-0.2779451,-0.81522244,-1.6015902,-0.54076064,1.3129612,-0.7063518,1.6291416,-0.41199392,-1.7959527,-0.57173365,-1.3255308,1.1105498,-0.3289612,0.9769286,0.5450402,0.5829133,0.06999429,0.6828256,0.42588565,1.1332365,-0.6926427,-0.10233235,-1.4392397,0.60363996,0.37629807,2.1301384,0.6523738
-0.29430604,-0.72937965,1.0016685,-0.6456362,0.7140966,-1.5778238,0.3714884,-0.60394615,0.9759867,0.46968418,1.2489475,-0.019263642,1.5280753,-1.2275337,-3.0431974,0.4971546,0.6844937,0.896354,0.37202957,-0.4946763,0.964036,-0.35893825,-0.76074314,-1.228568,-1.6638163,-0.028181281,0.15699483,0.012966102,-0.8945004,0.31630588,0.6973911,-0.40663895,1.1794552,-1.1525915,-0.43127468,-1.8316959,-0.24817573,0.8098531,-0.45418972,0.7845671,-0.19700551,-0.18664984,-0.20621775,-0.5598731,-2.105029,-1.6527467,1.0442411,-0.29852006,-0.17704578,0.43672463,-0.8874059,-0.5743881,-0.27683786,0.30721313,0.13129878,-0.41265205,-1.0362264,-1.1355326,-1.1575838,-0.24510336,-1.1393929,-0.1073794,1.987475,0.8850727,-1.4172257,-0.13921778,2.0626347,0.43499568,-1.0773528,0.33654326,-1.6115053,-0.255678,0.8956168,-1.3803046,-0.09449415,0.33551627,1.4371197,-1.0681106,0.04910809,0.29710972,-0.59832084,0.5283058,0.5902669,-1.7288942,0.7066805,0.03743598,0.18496212,-1.0719867,0.91764635,-0.7653422,1.7439704,-1.2775661,0.048850715,0.30458605,-0.45657757,2.5021808,-0.6382182,0.60433793,-0.38664123,-0.7783966,0.45924824,1.2517463,-1.0254874,-0.71173745,1.7527221,-0.46959102,0.9340013,1.8397801,0.0029340056,0.5152935,-1.1782379,1.0663528,-1.1813245,-1.5757339,-0.09571215,-0.16824856,-0.75110805,0.588379,0.49818337,-0.022440717,0.34746844,1.6912048,0.25413913,1.0772496,0.6199526,1.1022189,-0.94437945,-0.32061222,-0.8846277,-0.5889391,0.5880799,0.8037517,0.740627,-2.2484007,-0.9268696,-0.8771466,0.14296816,-0.61726844,-0.06611149,2.0305202,0.9197331,-1.113062,0.3503157,-0.93099105,-0.37242088,-0.3351181,0.9152614,1.8459389,0.52671444,1.0460908,0.5415554,1.6311561,-1.4503438,1.583375,-0.854168,-0.0053241528,-1.1788785,0.2948176,1.7257357,0.8239214,-0.603989,-1.27899,1.3133484,2.0873942,-0.052719183,-0.2785846,-0.8134342,-1.606124,-0.5376052,1.3144951,-0.70917434,1.6305734,-0.41271865,-1.7965058,-0.57724965,-1.3221753,1.1101587,-0.32336584,0.9788628,0.5434977,0.5812495,0.0672143,0.68721443,0.42260158,1.1352936,-0.6942172,-0.10029657,-1.4404943,0.5983791,0.38364384,2.126829,0.65479213
-0.2950335,-0.72692215,0.99925095,-0.6462275,0.7162613,-1.5752189,0.3741808,-0.6035826,0.97832876,0.47210062,1.2512221,-0.0174974,1.5314599,-1.2288319,-3.046573,0.49393407,0.6848052,0.8934645,0.3752481,-0.49064595,0.9649957,-0.3610109,-0.75778806,-1.2268677,-1.6624748,-0.027983425,0.15654519,0.01495301,-0.89938956,0.32215747,0.6949408,-0.405505,1.1814038,-1.1542449,-0.4288038,-1.8310419,-0.2500477,0.8115171,-0.45450357,0.78059393,-0.19853291,-0.18825142,-0.20590985,-0.55752754,-2.104522,-1.6513236,1.042573,-0.2941925,-0.18133086,0.43551093,-0.8869178,-0.57785666,-0.28106886,0.31065616,0.12551923,-0.4084381,-1.0353934,-1.1333178,-1.1577909,-0.24373485,-1.1411579,-0.1101778,1.9877775,0.88436,-1.4163636,-0.14033288,2.0614326,0.4377764,-1.0769677,0.33523375,-1.611692,-0.2592578,0.89524853,-1.382975,-0.09251519,0.3417185,1.4406834,-1.0705503,0.046994835,0.29806533,-0.5982853,0.5290337,0.5870317,-1.7300645,0.7044524,0.036008313,0.19210538,-1.0756526,0.9165151,-0.7650831,1.744001,-1.2799228,0.04343493,0.30240843,-0.45450145,2.504259,-0.6361959,0.6055121,-0.3870405,-0.7802148,0.4569947,1.2573814,-1.025108,-0.7091177,1.7519004,-0.47398192,0.935374,1.837755,-0.00076101464,0.5165321,-1.176918,1.0646574,-1.1834189,-1.5734633,-0.095788196,-0.16733482,-0.7537798,0.5918928,0.498336,-0.024191048,0.35240948,1.6922371,0.25524893,1.0735372,0.6188672,1.103523,-0.9443786,-0.32099417,-0.8794583,-0.58683354,0.58641607,0.8026389,0.73948306,-2.2485766,-0.92466974,-0.8791091,0.14564323,-0.61672586,-0.06574688,2.0340931,0.9189906,-1.1168009,0.34512028,-0.9313993,-0.37226978,-0.33647442,0.9131219,1.8456428,0.5307563,1.0461175,0.5409602,1.63132,-1.4482576,1.5792851,-0.8540202,-0.0044647125,-1.179559,0.29045564,1.7255539,0.81804544,-0.6018743,-1.2760403,1.3112118,2.0867603,-0.05305006,-0.27621573,-0.8135759,-1.6041534,-0.54056895,1.3145233,-0.7071683,1.6280693,-0.4129209,-1.7952614,-0.57326293,-1.3246936,1.1096814,-0.32799152,0.9770864,0.5458936,0.5824533,0.0697371,0.684562,0.42530227,1.1328855,-0.69324726,-0.10108425,-1.4395993,0.60332,0.37928995,2.1292765,0.6535442
-0.2956501,-0.7265657,0.9969068,-0.64501816,0.71519434,-1.5752053,0.3737354,-0.604597,0.98098475,0.47208086,1.2532041,-0.017139085,1.5332147,-1.2293016,-3.046506,0.49387345,0.6859351,0.8924242,0.3760466,-0.4889226,0.9654788,-0.36364385,-0.7564831,-1.2269099,-1.6611295,-0.027549364,0.15589136,0.015980816,-0.9013235,0.32086158,0.6949375,-0.40493205,1.1817522,-1.15501,-0.42825317,-1.8292409,-0.24859017,0.8137314,-0.45456076,0.7791273,-0.19893478,-0.18874548,-0.20622241,-0.55767685,-2.1055984,-1.6491473,1.0412906,-0.29522112,-0.18411453,0.43781093,-0.88939655,-0.57932323,-0.2838,0.31036538,0.12473449,-0.4091155,-1.0346895,-1.132391,-1.1553584,-0.24353269,-1.1427984,-0.112271085,1.9879957,0.8852831,-1.4138069,-0.14077201,2.0597262,0.43677264,-1.0773952,0.33354923,-1.6113908,-0.2584101,0.89765984,-1.381038,-0.092486784,0.34356385,1.4432336,-1.0715364,0.0465943,0.29824936,-0.59777594,0.52982783,0.5835279,-1.7298393,0.70589554,0.035674118,0.19321252,-1.076334,0.9152495,-0.7646115,1.7421997,-1.2798386,0.040560164,0.30283064,-0.45247233,2.5047662,-0.6364256,0.6071453,-0.38671556,-0.7816527,0.4562709,1.2605201,-1.0258853,-0.70774364,1.7518463,-0.47478145,0.9379761,1.8371243,-0.001317992,0.51564705,-1.1772299,1.0645443,-1.1855414,-1.5721714,-0.093533106,-0.16608429,-0.7540655,0.5947496,0.49657267,-0.024026683,0.35437414,1.6927332,0.2537155,1.0726782,0.6171488,1.1062729,-0.9446386,-0.32265943,-0.8767702,-0.58598816,0.585179,0.8027803,0.739487,-2.2490528,-0.923705,-0.87936187,0.14544556,-0.61760855,-0.06394456,2.0375354,0.91838795,-1.1187911,0.3428697,-0.93173575,-0.37192234,-0.33862394,0.91167384,1.846401,0.5322036,1.0454718,0.5412452,1.6318085,-1.4480357,1.5768168,-0.8549704,-0.00627344,-1.179495,0.29067528,1.725512,0.81685454,-0.60085726,-1.2739103,1.31147,2.0860164,-0.054648917,-0.27684012,-0.8149375,-1.6016197,-0.5417466,1.3135476,-0.7056962,1.629152,-0.41201264,-1.7950556,-0.570518,-1.3257153,1.1109737,-0.3293255,0.9760486,0.5449724,0.5827182,0.06986617,0.68289936,0.42614532,1.133814,-0.6928499,-0.10207336,-1.4389677,0.6026025,0.37551042,2.1303153,0.65244853
-0.25040612,-0.86128455,1.3052983,-0.6947268,0.75015545,-1.651845,0.28304395,-0.60562783,0.66462684,0.38670757,0.9696632,-0.0672212,1.2141386,-1.1786156,-2.806146,0.66095847,0.5999465,0.9993697,0.13028324,-0.8701639,0.7415854,-0.1297009,-0.9856486,-1.2990022,-1.775232,-0.027304823,0.27764738,-0.18030865,-0.5239355,0.13185692,0.78195155,-0.48426816,0.91968036,-0.95354515,-0.53827953,-1.9694284,-0.22279993,0.5137005,-0.39219752,1.1055089,-0.029979859,-0.09512643,-0.24194147,-0.6179133,-2.0073113,-1.7958109,1.2496288,-0.54386425,0.2825242,0.26640612,-0.7551796,-0.17253248,0.16541761,0.20095551,0.57361996,-0.54948515,-1.19089,-1.1840655,-1.3131019,-0.41407743,-0.8769104,0.19150366,1.9469182,0.8186367,-1.5981914,-0.100711346,2.1473975,0.3107003,-1.0824019,0.55773556,-1.5348748,-0.07517977,0.71801674,-1.3589544,-0.119303145,-0.17753705,1.0285584,-0.8461535,0.1728296,0.26138443,-0.70674276,0.45259383,1.0141593,-1.7069172,0.72854495,0.20280284,-0.21445666,-0.7373782,1.0561391,-0.754592,1.811001,-1.121262,0.5204486,0.4330413,-0.6763826,2.252379,-0.73331904,0.5432223,-0.37491214,-0.5466399,0.65866894,0.6939073,-1.0329146,-0.9091836,1.778669,-0.19396478,0.672764,1.9169683,0.23495807,0.5046066,-1.2218995,1.2173775,-0.8601927,-1.8330514,-0.25825188,-0.31686372,-0.5292417,0.14754833,0.5055646,0.035930928,-0.0690271,1.558082,0.39656377,1.268738,0.7648066,0.7212724,-0.85397285,-0.22893412,-1.3824412,-0.8083339,0.6706284,0.7882703,0.8123408,-2.132972,-1.0409951,-0.7916966,0.03499643,-0.6204621,-0.1857623,1.4836199,0.8986179,-0.75213194,0.83195037,-0.8856573,-0.39703616,-0.117240906,1.1149675,1.75191,0.25863603,1.0204599,0.6044742,1.5190294,-1.5602931,1.9616112,-0.7721771,0.068825215,-1.1005112,0.38873938,1.6755688,1.1191412,-0.7356544,-1.5714059,1.3217003,2.1213815,0.17779218,-0.2844227,-0.6501178,-1.8242952,-0.35219306,1.4330149,-0.8840646,1.6632107,-0.4854803,-1.7329997,-0.9350649,-1.1026883,1.0771999,0.0058888816,1.0565697,0.4545675,0.43438765,-0.08811682,0.98133564,0.2113929,1.2377644,-0.77268106,0.020448646,-1.4602767,0.30281913,0.8545058,1.8649757,0.81460094
-0.29554835,-0.72681105,0.99710304,-0.64493454,0.7144877,-1.575345,0.37346947,-0.6038578,0.98026705,0.47162387,1.2523429,-0.017939463,1.5329599,-1.2283856,-3.046309,0.49390385,0.6855229,0.89369684,0.37526712,-0.4883655,0.9661937,-0.3628902,-0.7564577,-1.2267902,-1.6610397,-0.028343543,0.15579087,0.015820492,-0.90011454,0.32005492,0.69537205,-0.40502596,1.1824939,-1.1551921,-0.42846787,-1.829857,-0.24881856,0.81382895,-0.454822,0.7789236,-0.19923471,-0.18862756,-0.20588987,-0.55806935,-2.1054304,-1.6498095,1.0416143,-0.2943678,-0.18368688,0.43801743,-0.88880324,-0.57962096,-0.28338283,0.3097153,0.12450921,-0.40951398,-1.0343612,-1.1339759,-1.1549277,-0.243091,-1.1428224,-0.11209991,1.9873928,0.88543016,-1.4143217,-0.14009145,2.0600708,0.43701553,-1.0767043,0.33385104,-1.6120384,-0.25820068,0.8975361,-1.3806064,-0.09329268,0.34344137,1.4423635,-1.0708748,0.04690191,0.29806125,-0.597487,0.52961093,0.58384955,-1.7291878,0.7051078,0.034911253,0.19193052,-1.076293,0.915261,-0.7649528,1.7426344,-1.279949,0.041843046,0.30198467,-0.45344353,2.5047748,-0.6367371,0.60605264,-0.38674453,-0.78161025,0.45585892,1.2597775,-1.0252396,-0.70809877,1.7512504,-0.47470918,0.9371047,1.8379388,-0.00076954946,0.5149984,-1.1770666,1.06411,-1.185065,-1.5714914,-0.093533315,-0.16635218,-0.75453115,0.5949065,0.497113,-0.023817325,0.3538855,1.6927936,0.25296754,1.0732132,0.61796844,1.1066419,-0.945428,-0.32194963,-0.8770937,-0.5857249,0.58636916,0.8034354,0.7394587,-2.2494173,-0.92418,-0.8789128,0.14489394,-0.6169983,-0.06453251,2.037363,0.9192785,-1.1180758,0.34347516,-0.9314357,-0.37212533,-0.33775818,0.91193473,1.8458552,0.5309419,1.0460393,0.54081213,1.6320553,-1.4478371,1.5772939,-0.8548798,-0.0059499983,-1.1798968,0.2918026,1.7260892,0.81836826,-0.6011591,-1.2743607,1.3114523,2.0858989,-0.05443385,-0.2777991,-0.8150728,-1.6018183,-0.54081714,1.3130937,-0.7064266,1.6290716,-0.41202793,-1.7958606,-0.5718547,-1.3254739,1.1105123,-0.32882726,0.97699,0.5450827,0.5828937,0.069975086,0.6830522,0.42586017,1.1331832,-0.6926741,-0.10222011,-1.4393169,0.60358244,0.37651688,2.1300137,0.65239954
-0.29546383,-0.72684574,0.9977094,-0.6452837,0.71499556,-1.5752039,0.37361103,-0.6038316,0.9796463,0.47172463,1.2520975,-0.017816896,1.5325575,-1.2285676,-3.0464742,0.49392742,0.68529654,0.89366645,0.3752609,-0.4890089,0.965822,-0.36227372,-0.75679594,-1.2268206,-1.6614547,-0.028259074,0.15602039,0.015608132,-0.8999005,0.32059333,0.69526005,-0.40514728,1.1821802,-1.1549059,-0.42854446,-1.8301783,-0.24924976,0.8131161,-0.45471856,0.7793596,-0.19896476,-0.18841878,-0.20586981,-0.5579304,-2.105115,-1.6502724,1.041795,-0.2942787,-0.18303363,0.43736953,-0.888221,-0.5791739,-0.28272647,0.30997577,0.12481174,-0.409203,-1.0346504,-1.1337204,-1.1557288,-0.24321058,-1.1422918,-0.111449525,1.987494,0.885119,-1.4149257,-0.14004746,2.060481,0.43723905,-1.0767189,0.33428907,-1.6120355,-0.2585649,0.8970096,-1.3812792,-0.0931403,0.34291747,1.4418476,-1.0708041,0.046863932,0.2980852,-0.59782374,0.5295647,0.584767,-1.7294545,0.7047515,0.035250336,0.19192255,-1.0761127,0.9155617,-0.7650642,1.7430209,-1.27989,0.04235708,0.30207074,-0.4537066,2.504662,-0.6365521,0.6058795,-0.3869578,-0.78121966,0.45620236,1.2590998,-1.025136,-0.70838976,1.7514961,-0.47450638,0.9365927,1.837896,-0.00081661396,0.5153935,-1.177019,1.0643128,-1.1846786,-1.571977,-0.09421829,-0.166623,-0.754284,0.59402996,0.49744493,-0.023912549,0.35355783,1.6927161,0.25363314,1.0732938,0.6181734,1.1057452,-0.9451293,-0.32157838,-0.87775755,-0.58603483,0.5863284,0.80324787,0.73952806,-2.249184,-0.9243092,-0.87902635,0.14513443,-0.61688507,-0.06494789,2.0363553,0.9191854,-1.1176777,0.34387925,-0.9314358,-0.3722197,-0.33735546,0.91221476,1.8458436,0.53085136,1.0461153,0.540831,1.631865,-1.4479914,1.5778042,-0.85466003,-0.0055595464,-1.1797411,0.29152417,1.7259135,0.8182793,-0.6014284,-1.2748733,1.3113993,2.0861216,-0.054065146,-0.27735507,-0.8146371,-1.6024796,-0.540673,1.3134956,-0.7066405,1.6287029,-0.41231847,-1.7957522,-0.5722635,-1.3252499,1.1102524,-0.32864112,0.9769563,0.5454143,0.58273065,0.069904156,0.68338114,0.42569855,1.1331098,-0.6928381,-0.101930626,-1.4393728,0.6036107,0.3773558,2.1298554,0.65283746
-0.29577476,-0.72675407,0.9961705,-0.6443832,0.71372736,-1.5753593,0.3731241,-0.6040006,0.98113227,0.47145537,1.2529184,-0.018110488,1.5336363,-1.2282333,-3.046246,0.49390504,0.6858239,0.89376074,0.37536377,-0.48738274,0.96666825,-0.36372375,-0.75590044,-1.2267855,-1.6603873,-0.028459705,0.15548551,0.0162107,-0.9004822,0.31910565,0.6955612,-0.40477654,1.1828994,-1.1555865,-0.42829156,-1.8292614,-0.24830285,0.81482786,-0.45493108,0.77820015,-0.19951072,-0.18875416,-0.20593807,-0.5583064,-2.1058455,-1.6491553,1.0411477,-0.2945237,-0.18473928,0.4391626,-0.88966507,-0.5804042,-0.28443304,0.3092934,0.12410395,-0.40999532,-1.0339316,-1.1341691,-1.1536621,-0.2428097,-1.1435136,-0.11292661,1.9872186,0.88589036,-1.4133712,-0.13999975,2.0594559,0.43666536,-1.0766252,0.33323228,-1.6122073,-0.25776967,0.89859915,-1.3795811,-0.093664646,0.34423956,1.443136,-1.0710236,0.046858408,0.2981282,-0.5971784,0.5299486,0.582444,-1.7288148,0.70539457,0.0344374,0.1918621,-1.0765836,0.9147069,-0.7648703,1.742033,-1.279921,0.041130476,0.30183783,-0.4529462,2.504994,-0.6369857,0.6063367,-0.38664216,-0.78227705,0.4554079,1.260868,-1.0252955,-0.7076278,1.7509912,-0.4750085,0.93793005,1.8379838,-0.00079135416,0.5143134,-1.177066,1.0638901,-1.1858765,-1.5706215,-0.09250733,-0.16591386,-0.75482005,0.5962131,0.4965495,-0.023615357,0.35456836,1.6931083,0.2519687,1.073048,0.6174993,1.1080282,-0.94581604,-0.32235116,-0.87602806,-0.5852661,0.58631283,0.8037636,0.7395042,-2.2497468,-0.9239449,-0.8788956,0.14461088,-0.6171934,-0.06397949,2.0387635,0.9193268,-1.1186309,0.34265614,-0.93150014,-0.37206343,-0.33838332,0.91137195,1.8459748,0.53105044,1.0459856,0.5407459,1.6323818,-1.4477022,1.5763692,-0.8552849,-0.006629021,-1.180014,0.2924119,1.7262671,0.8184509,-0.6008505,-1.27358,1.3115778,2.0855017,-0.055078663,-0.27847874,-0.8157501,-1.6007614,-0.5409047,1.3124772,-0.7060829,1.6295121,-0.41165406,-1.7961395,-0.57119775,-1.3258159,1.1108739,-0.32924324,0.9768909,0.5447226,0.58305734,0.07007131,0.6823373,0.4260933,1.133343,-0.69242746,-0.1027306,-1.4391532,0.60370535,0.3752793,2.1303751,0.65193194
